t, pos
0.1725,100
0.173333333333333,100
0.174166666666667,100
0.175,100
0.175833333333333,100
0.176666666666667,100
0.1775,100
0.178333333333333,100
0.179166666666667,100
0.18,100
0.180833333333333,100
0.181666666666667,100
0.1825,100
0.183333333333333,100
0.184166666666667,100
0.185,100
0.185833333333333,100
0.186666666666667,100
0.1875,100
0.188333333333333,100
0.189166666666667,100
0.19,100
0.190833333333333,100
0.191666666666667,100
0.1925,100
0.193333333333333,100
0.194166666666667,100
0.195,100
0.195833333333333,100
0.196666666666667,100
0.1975,100
0.198333333333333,100
0.199166666666667,100
0.2,100
0.200833333333333,100
0.201666666666667,100
0.2025,100
0.203333333333333,100
0.204166666666667,100
0.205,100
0.205833333333333,100
0.206666666666667,100
0.2075,100
0.208333333333333,100
0.209166666666667,99.997810565696
0.21,99.9829256450867
0.210833333333333,99.9438424739184
0.211666666666667,99.8703183147716
0.2125,99.7533252201161
0.213333333333333,99.5850047953666
0.214166666666667,99.3586229619378
0.215,99.0685247203002
0.215833333333333,98.7100889130353
0.216666666666667,98.2796829878908
0.2175,97.7746177608363
0.218333333333333,97.1931021791188
0.219166666666667,96.5341980843174
0.22,95.7977749753996
0.220833333333333,94.9844647717761
0.221666666666667,94.0956165763563
0.2225,93.1332514386038
0.223333333333333,92.1000171175918
0.224166666666667,90.9991428450585
0.225,89.8343940884622
0.225833333333333,88.6100273140372
0.226666666666667,87.3307447498487
0.2275,86.0016491488487
0.228333333333333,84.6281985519308
0.229166666666667,83.2161610509862
0.23,81.7715695519585
0.230833333333333,80.3006765378999
0.231666666666667,78.8099088320255
0.2325,77.3058223607697
0.233333333333333,75.7950569168411
0.234166666666667,74.2831771699919
0.235,72.7712974231427
0.235833333333333,71.2594176762935
0.236666666666667,69.7475379294444
0.2375,68.2356581825952
0.238333333333333,66.723778435746
0.239166666666667,65.2118986888969
0.24,63.7000189420477
0.240833333333333,62.1881391951985
0.241666666666667,60.6762594483493
0.2425,59.1643797015001
0.243333333333333,57.6524999546509
0.244166666666667,56.1406202078017
0.245,54.6287404609526
0.245833333333333,53.1168607141034
0.246666666666667,51.6049809672542
0.2475,50.093101220405
0.248333333333333,48.5812214735559
0.249166666666667,47.0693417267067
0.25,45.5574619798575
0.250833333333333,44.0455822330083
0.251666666666667,42.5337024861591
0.2525,41.0218227393099
0.253333333333333,39.5099429924607
0.254166666666667,37.9980632456116
0.255,36.4861834987624
0.255833333333333,34.9743037519132
0.256666666666667,33.4624240050641
0.2575,31.9505442582149
0.258333333333333,30.4386645113657
0.259166666666667,28.9267847645165
0.26,27.4149050176673
0.260833333333333,25.9030252708181
0.261666666666667,24.3911455239689
0.2625,22.8792657771198
0.263333333333333,21.3673860302706
0.264166666666667,19.8555062834214
0.265,18.3436265365722
0.265833333333333,16.8317467897231
0.266666666666667,15.3198670428739
0.2675,13.8114396392068
0.268333333333333,12.3231121088089
0.269166666666667,10.8732749556405
0.27,9.47841278927523
0.270833333333333,8.15305908424641
0.271666666666667,6.90975093939234
0.2725,5.75898383720229
0.273333333333333,4.70916640316215
0.274166666666667,3.76657516510029
0.275,2.93530931253325
0.275833333333333,2.21724545601154
0.276666666666667,1.61199238646541
0.2775,1.11684583455056
0.278333333333333,0.726743229994001
0.279166666666667,0.434218460939717
0.28,0.2293566332945
0.280833333333333,0.0997488300736389
0.281666666666667,0.0304468707468596
0.2825,0.00391807058376107
0.283333333333333,0
0.284166666666667,0
0.285,0
0.285833333333333,0
0.286666666666667,0
0.2875,0
0.288333333333333,0
0.289166666666667,0
0.29,0
0.290833333333333,0
0.291666666666667,0
0.2925,0
0.293333333333333,0
0.294166666666667,0
0.295,0
0.295833333333333,0
0.296666666666667,0
0.2975,0
0.298333333333333,0
0.299166666666667,0
0.3,0
